"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","PENSIONEXP","PUB","PC_GDP","A","1981",3.943,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1982",3.716,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1983",4.206,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1984",4.068,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1985",4.015,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1986",4.19,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1987",4.477,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1988",4.382,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1989",4.336,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1990",4.825,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1991",5.222,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1992",5.693,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1993",6.265,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1994",6.453,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1995",7.101,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1996",7.334,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1997",7.244,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1998",7.274,
"PRT","PENSIONEXP","PUB","PC_GDP","A","1999",7.573,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2000",7.824,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2001",8.21,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2002",8.602,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2003",9.106,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2004",9.69,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2005",10.02,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2006",10.256,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2007",10.345,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2008",10.859,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2009",11.833,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2010",12.011,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2011",12.673,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2012",13.006,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2013",13.935,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2014",13.936,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2015",13.349,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2016",13.095,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2017",12.729,
"SVK","PENSIONEXP","PUB","PC_GDP","A","1995",6.136,
"SVK","PENSIONEXP","PUB","PC_GDP","A","1996",6.141,
"SVK","PENSIONEXP","PUB","PC_GDP","A","1997",6.109,
"SVK","PENSIONEXP","PUB","PC_GDP","A","1998",6.246,
"SVK","PENSIONEXP","PUB","PC_GDP","A","1999",6.308,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2000",6.235,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2001",6.268,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2002",6.322,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2003",6.107,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2004",6.034,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2005",6.027,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2006",5.867,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2007",5.684,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2008",5.562,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2009",6.854,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2010",6.728,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2011",6.718,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2012",6.87,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2013",7.131,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2014",7.401,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2015",7.246,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2016",7.277,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2017",7.293,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2001",0.40671447503755,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2002",0.56964293337887,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2003",0.42665649547656,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2004",0.47592854391887,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2005",0.53231765113112,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2006",0.55129218696922,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2007",0.50671967915622,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2008",0.56000382140002,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2009",0.56955410105272,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2010",0.59036980206188,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2011",0.66849625103994,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2012",0.67742767668284,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2013",0.65233724180378,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2014",0.57327340972603,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2015",0.56794837142234,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2016",0.56821882003878,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2017",0.56562718918172,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2018",0.54284681324004,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2019",0.5284263858321,
"ESP","PENSIONEXP","PRIV","PC_GDP","A","2020",0.66698391962899,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1980",6.041,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1981",6.573,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1982",6.725,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1983",6.997,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1984",7.158,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1985",7.319,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1986",7.235,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1987",7.139,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1988",7.092,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1989",7.176,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1990",7.687,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1991",7.861,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1992",8.187,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1993",8.599,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1994",8.629,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1995",8.747,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1996",8.901,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1997",8.813,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1998",8.527,
"ESP","PENSIONEXP","PUB","PC_GDP","A","1999",8.325,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2000",8.398,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2001",8.114,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2002",8.104,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2003",7.996,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2004",7.981,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2005",7.962,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2006",7.858,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2007",8.104,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2008",8.393,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2009",9.318,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2010",9.172,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2011",9.641,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2012",10.34,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2013",10.964,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2014",11.228,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2015",11.038,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2016",11.013,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2017",10.903,
"SWE","PENSIONEXP","PRIV","PC_GDP","A","2005",0.93733208010003,
"SWE","PENSIONEXP","PRIV","PC_GDP","A","2006",1.0534111891463,
"SWE","PENSIONEXP","PRIV","PC_GDP","A","2007",1.1545117607622,
"SWE","PENSIONEXP","PRIV","PC_GDP","A","2008",1.1530504918598,
"SWE","PENSIONEXP","PRIV","PC_GDP","A","2009",1.2082604670763,
"SWE","PENSIONEXP","PRIV","PC_GDP","A","2010",1.2478239614549,
"SWE","PENSIONEXP","PRIV","PC_GDP","A","2011",1.3202857905446,
"SWE","PENSIONEXP","PRIV","PC_GDP","A","2012",1.454067579532,
"SWE","PENSIONEXP","PRIV","PC_GDP","A","2013",1.5548552308059,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1980",6.59,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1981",7.109,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1982",7.113,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1983",7.258,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1984",6.939,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1985",7.09,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1986",7.193,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1987",7.167,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1988",7.207,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1989",7.229,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1990",7.189,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1991",7.514,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1992",8.08,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1993",8.291,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1994",8.113,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1995",7.756,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1996",7.741,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1997",7.481,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1998",7.214,
"SWE","PENSIONEXP","PUB","PC_GDP","A","1999",7.084,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2000",6.807,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2001",6.716,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2002",6.774,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2003",7.335,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2004",7.244,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2005",7.16,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2006",6.912,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2007",6.757,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2008",6.954,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2009",7.646,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2010",7.196,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2011",6.888,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2012",7.292,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2013",7.592,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2014",7.305,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2015",7.066,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2016",7.211,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2017",7.186,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","1994",3.415324211668,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","1995",3.68579886254,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","1996",3.9791285281376,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","1997",4.186354867882,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","1998",4.3528207827581,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","1999",0,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2000",4.7628102563383,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2001",4.2120178313453,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2002",4.3526445442215,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2003",4.5941617164856,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2004",4.7360211277665,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2005",4.6670198419318,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2006",4.666193415485,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2007",4.6339955012021,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2008",4.5957558611683,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2009",4.8508482479828,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2010",4.4228915719319,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2011",4.4572524025858,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2012",4.5684913694613,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2013",4.5794404837796,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2014",4.6626144655782,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2015",4.767553434646,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2016",4.8658496907153,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2017",4.9903311491935,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2018",5.0070216205932,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2019",5.165247956676,
"CHE","PENSIONEXP","PRIV","PC_GDP","A","2020",5.6722054695697,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1980",5.48,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1981",5.168,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1982",5.585,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1983",5.507,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1984",5.819,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1985",5.601,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1986",5.676,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1987",5.651,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1988",5.641,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1989",5.329,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1990",5.196,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1991",5.401,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1992",5.702,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1993",6.034,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1994",5.977,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1995",6.149,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1996",6.156,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1997",6.276,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1998",6.279,
"CHE","PENSIONEXP","PUB","PC_GDP","A","1999",6.332,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2000",6.085,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2001",6.227,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2002",6.257,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2003",6.402,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2004",6.287,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2005",6.227,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2006",5.934,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2007",5.856,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2008",5.769,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2009",6.212,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2010",6.16,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2011",6.278,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2012",6.372,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2013",6.44,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2014",6.476,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2015",6.569,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2016",6.625,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2017",6.669,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2018",6.591,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2004",0.0416477996531,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2005",0.04763763000394,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2006",0.0466197531639,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2007",0.04755937882068,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2008",0.07121942286675,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2009",0.084286883353,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2010",0.07016292970406,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2011",0.00360657524645,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2018",0.06731683470851,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2019",0.05904431004161,
"TUR","PENSIONEXP","PRIV","PC_GDP","A","2020",0.05779739709826,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1980",0.276,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1981",0.27,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1982",0.249,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1983",0.3,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1984",0.279,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1985",0.262,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1986",0.249,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1987",0.256,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1988",0.257,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1989",0.331,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1990",0.698,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1991",0.503,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1992",0.524,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1993",0.557,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1994",0.551,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1995",0.56,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1996",0.663,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1997",0.842,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1998",0.763,
"TUR","PENSIONEXP","PUB","PC_GDP","A","1999",0.925,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2000",3.908,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2001",4.337,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2002",4.628,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2003",5.534,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2004",5.847,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2005",6.048,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2006",6.12,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2007",6.495,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2008",6.512,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2009",7.513,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2010",7.413,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2011",7.131,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2012",7.293,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2013",7.18,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2014",7.14,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2015",7.099,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2016",7.711,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2017",7.36,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2001",2.55197101131,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2002",2.6276637216872,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2003",2.5688033956701,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2004",2.5149169727483,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2005",2.6475228960014,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2006",2.7149985823261,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2007",2.5302619196228,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2008",2.5876839457886,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2009",2.8708186498919,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2010",3.0058647830952,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2011",2.9408345435719,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2012",3.0029151112591,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2013",3.0257771566715,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2014",2.7701437674986,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2015",2.7942203776644,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2016",2.7370367251012,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2017",2.7005104997832,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2019",2.8614109470386,
"GBR","PENSIONEXP","PRIV","PC_GDP","A","2020",3.0581821642498,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1980",5.253,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1981",5.536,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1982",5.601,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1983",5.515,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1984",5.404,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1985",5.279,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1986",5.248,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1987",4.941,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1988",4.537,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1989",4.311,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1990",4.473,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1991",4.846,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1992",5.122,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1993",5.186,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1994",4.951,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1995",4.624,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1996",4.625,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1997",4.613,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1998",4.62,
"GBR","PENSIONEXP","PUB","PC_GDP","A","1999",4.737,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2000",4.764,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2001",4.916,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2002",4.909,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2003",4.906,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2004",4.999,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2005",5.01,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2006",4.757,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2007",5.331,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2008",5.715,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2009",6.18,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2010",6.199,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2011",6.223,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2012",6.364,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2013",6.28,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2014",6.238,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2015",6.144,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2016",5.73,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2017",5.629,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1985",4.0759641791045,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1986",4.599498611017,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1987",4.2758554688331,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1988",4.0256916605778,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1989",4.1002627855266,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1990",3.9558465920934,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1991",4.0622509206477,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1992",4.2181236877267,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1993",4.2076828732795,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1994",4.1907089419309,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1995",4.4155646050965,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1996",4.684565141775,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1997",4.7971009223236,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1998",5.1421917051963,
"USA","PENSIONEXP","PRIV","PC_GDP","A","1999",5.4392265792843,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2000",6.6472738816975,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2001",6.0458164102216,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2002",6.0809537246773,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2003",5.7131659458209,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2004",5.978057485531,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2005",5.7761072250078,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2006",6.1580535544537,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2007",6.4959872125823,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2008",6.7301238156457,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2009",6.4665262289503,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2010",7.2405486887142,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2011",6.8202073484472,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2012",7.3751889538371,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2013",7.7760954631176,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2014",7.8775320874904,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2015",7.9931075556699,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2016",7.8540287495562,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2017",8.0703153238643,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2018",8.2531781431615,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2019",6.5662913353192,
"USA","PENSIONEXP","PRIV","PC_GDP","A","2020",7.056776702464,
"USA","PENSIONEXP","PUB","PC_GDP","A","1980",5.967,
"USA","PENSIONEXP","PUB","PC_GDP","A","1981",6.237,
"USA","PENSIONEXP","PUB","PC_GDP","A","1982",6.561,
"USA","PENSIONEXP","PUB","PC_GDP","A","1983",6.49,
"USA","PENSIONEXP","PUB","PC_GDP","A","1984",6.211,
"USA","PENSIONEXP","PUB","PC_GDP","A","1985",6.027,
"USA","PENSIONEXP","PUB","PC_GDP","A","1986",6.035,
"USA","PENSIONEXP","PUB","PC_GDP","A","1987",5.949,
"USA","PENSIONEXP","PUB","PC_GDP","A","1988",5.916,
"USA","PENSIONEXP","PUB","PC_GDP","A","1989",5.827,
